DATE	TIME	BID	ASK	LAST	VOLUME	FLAGS
2022-06-17	18:46:40			61947	2	56
2022-06-17	18:46:40		61947			4
2022-06-17	18:46:40			61939	1	88
2022-06-17	18:46:40	61946				2
2022-06-17	18:46:40	61939	61942			6
2022-06-17	18:46:40			61946	1	88
2022-06-17	18:46:40			61942	1	56
2022-06-17	18:46:41		61941			4
2022-06-17	18:46:42		61942			4
2022-06-17	18:46:42			61941	2	56
2022-06-17	18:46:42			61942	13	56
2022-06-17	18:46:42		61941			4
2022-06-17	18:46:42		61940			4
2022-06-17	18:46:43		61942			4
2022-06-17	18:46:43			61940	1	56
2022-06-17	18:46:43			61941	2	56
2022-06-17	18:46:43			61942	7	56
2022-06-17	18:46:44			61939	2	88
2022-06-17	18:46:44			61942	1	56
2022-06-17	18:46:44		61943			4
2022-06-17	18:46:44			61942	2	56
2022-06-17	18:46:44			61942	2	56
2022-06-17	18:46:44			61943	1	56
2022-06-17	18:46:44			61943	1	56
2022-06-17	18:46:44			61944	2	56
2022-06-17	18:46:44			61944	1	56
2022-06-17	18:46:44			61944	1	56
2022-06-17	18:46:44			61944	2	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	3	56
2022-06-17	18:46:44			61945	4	56
2022-06-17	18:46:44			61945	2	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	2	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	2	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61944	2	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61945	2	56
2022-06-17	18:46:44			61945	1	56
2022-06-17	18:46:44			61948	3	56
2022-06-17	18:46:44			61948	2	56
2022-06-17	18:46:44			61948	2	56
2022-06-17	18:46:44			61948	1	56
2022-06-17	18:46:44			61949	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44	61947	61950			6
2022-06-17	18:46:44	61949				2
2022-06-17	18:46:44			61950	4	56
2022-06-17	18:46:44			61950	2	56
2022-06-17	18:46:44			61950	1	56
2022-06-17	18:46:44		61951			4
2022-06-17	18:46:44			61950	4	56
2022-06-17	18:46:44			61951	4	56
2022-06-17	18:46:44			61951	3	56
2022-06-17	18:46:44			61953	1	56
2022-06-17	18:46:44			61953	1	56
2022-06-17	18:46:44			61954	2	56
2022-06-17	18:46:44			61955	1	56
2022-06-17	18:46:44			61955	1	56
2022-06-17	18:46:44			61955	1	56
2022-06-17	18:46:44			61955	1	56
2022-06-17	18:46:44			61955	2	56
2022-06-17	18:46:44	61953	61955			6
2022-06-17	18:46:44	61951	61954			6
2022-06-17	18:46:44			61954	1	56
2022-06-17	18:46:45	61946	61953			6
2022-06-17	18:46:45			61954	1	56
2022-06-17	18:46:45			61954	1	56
2022-06-17	18:46:45	61945				2
2022-06-17	18:46:45	61950				2
2022-06-17	18:46:45			61954	1	56
2022-06-17	18:46:45	61952	61954			6
2022-06-17	18:46:45			61952	2	88
2022-06-17	18:46:45	61953				2
2022-06-17	18:46:45	61950				2
2022-06-17	18:46:45			61953	1	88
2022-06-17	18:46:45			61950	2	88
2022-06-17	18:46:45			61950	2	88
2022-06-17	18:46:45			61954	1	56
2022-06-17	18:46:45	61951	61953			6
2022-06-17	18:46:45	61950				2
2022-06-17	18:46:45			61951	1	88
2022-06-17	18:46:45			61950	1	88
2022-06-17	18:46:45	61949				2
2022-06-17	18:46:46	61950				2
2022-06-17	18:46:46		61955			4
2022-06-17	18:46:46			61953	1	56
2022-06-17	18:46:46			61955	9	56
2022-06-17	18:46:46	61949				2
2022-06-17	18:46:46			61950	1	88
2022-06-17	18:46:46			61949	4	88
2022-06-17	18:46:47			61955	1	56
2022-06-17	18:46:47	61948				2
2022-06-17	18:46:47	61949				2
2022-06-17	18:46:47	61948				2
2022-06-17	18:46:47			61955	1	56
2022-06-17	18:46:47	61950				2
2022-06-17	18:46:48			61955	1	56
2022-06-17	18:46:50	61949	61950			6
2022-06-17	18:46:50			61950	1	88
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	2	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	1	56
2022-06-17	18:46:50			61950	2	56
2022-06-17	18:46:50			61949	1	88
2022-06-17	18:46:50			61949	1	88
2022-06-17	18:46:50			61949	1	88
2022-06-17	18:46:50			61948	1	88
2022-06-17	18:46:50			61948	1	88
2022-06-17	18:46:50			61947	1	88
2022-06-17	18:46:50			61947	1	88
2022-06-17	18:46:50			61947	1	88
2022-06-17	18:46:50	61947				2
2022-06-17	18:46:51			61950	10	56
2022-06-17	18:46:51			61950	2	56
2022-06-17	18:46:51		61949			4
2022-06-17	18:46:51			61949	1	56
2022-06-17	18:46:51			61950	1	56
2022-06-17	18:46:51		61950			4
2022-06-17	18:46:52		61949			4
2022-06-17	18:46:52			61947	1	88
2022-06-17	18:46:52			61947	3	88
2022-06-17	18:46:53			61949	1	56
2022-06-17	18:46:53			61949	1	56
2022-06-17	18:46:53			61947	1	88
2022-06-17	18:46:53			61947	1	88
2022-06-17	18:46:53			61946	1	88
2022-06-17	18:46:53			61946	1	88
2022-06-17	18:46:53	61945				2
2022-06-17	18:46:54			61949	2	56
2022-06-17	18:46:55			61945	1	88
2022-06-17	18:46:55			61945	1	88
2022-06-17	18:46:55	61944				2
2022-06-17	18:46:55			61945	1	88
2022-06-17	18:46:55			61949	2	56
2022-06-17	18:46:56		61948			4
2022-06-17	18:46:56		61949			4
2022-06-17	18:46:56			61948	6	56
2022-06-17	18:46:56			61948	1	56
2022-06-17	18:46:56			61949	1	56
2022-06-17	18:46:56			61949	1	56
2022-06-17	18:46:56			61949	1	56
2022-06-17	18:46:56			61949	2	56
2022-06-17	18:46:56			61949	5	56
2022-06-17	18:46:56			61949	1	56
2022-06-17	18:46:56			61949	2	56
2022-06-17	18:46:56			61949	3	56
2022-06-17	18:46:56			61949	1	56
2022-06-17	18:46:56			61949	5	56
2022-06-17	18:46:56			61949	1	56
2022-06-17	18:46:56			61949	2	56
2022-06-17	18:46:56			61949	3	56
2022-06-17	18:46:56			61949	1	56
2022-06-17	18:46:56			61949	1	56
2022-06-17	18:46:57	61946				2
2022-06-17	18:46:57	61948				2
2022-06-17	18:46:57			61949	1	56
2022-06-17	18:46:58			61948	2	88
2022-06-17	18:46:58			61946	2	88
2022-06-17	18:46:58			61946	4	88
2022-06-17	18:46:58			61944	1	88
2022-06-17	18:46:58			61944	2	88
2022-06-17	18:46:58			61943	1	88
2022-06-17	18:46:58			61943	1	88
2022-06-17	18:46:58			61943	1	88
2022-06-17	18:46:58			61943	2	88
2022-06-17	18:46:58			61943	1	88
2022-06-17	18:46:58			61943	2	88
2022-06-17	18:46:58			61943	1	88
2022-06-17	18:46:58			61943	1	88
2022-06-17	18:46:58			61942	2	88
2022-06-17	18:46:58			61942	1	88
2022-06-17	18:46:58			61942	1	88
2022-06-17	18:46:58			61942	2	88
2022-06-17	18:46:58			61942	2	88
2022-06-17	18:46:58			61943	2	88
2022-06-17	18:46:58			61942	1	88
2022-06-17	18:46:58			61941	1	88
2022-06-17	18:46:58	61941	61945			6
2022-06-17	18:46:58			61945	1	56
2022-06-17	18:46:58			61945	1	56
2022-06-17	18:46:58			61945	1	56
2022-06-17	18:46:58			61941	2	88
2022-06-17	18:46:58			61941	1	88
2022-06-17	18:46:58			61941	1	88
2022-06-17	18:46:58			61941	1	88
2022-06-17	18:46:59			61945	1	56
2022-06-17	18:46:59			61946	2	56
2022-06-17	18:46:59			61947	2	56
2022-06-17	18:46:59			61947	2	56
2022-06-17	18:46:59			61948	1	56
2022-06-17	18:46:59			61948	1	56
2022-06-17	18:46:59			61948	1	56
2022-06-17	18:46:59			61948	2	56
2022-06-17	18:46:59			61948	1	56
2022-06-17	18:46:59			61948	2	56
2022-06-17	18:46:59			61948	1	56
2022-06-17	18:46:59			61947	1	56
2022-06-17	18:46:59			61947	1	56
2022-06-17	18:46:59			61948	1	56
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61949	2	56
2022-06-17	18:46:59			61949	3	56
2022-06-17	18:46:59	61947	61949			6
2022-06-17	18:46:59			61949	4	56
2022-06-17	18:46:59	61943				2
2022-06-17	18:46:59			61947	1	88
2022-06-17	18:46:59			61945	1	88
2022-06-17	18:46:59			61943	2	88
2022-06-17	18:46:59			61949	1	56
2022-06-17	18:46:59			61943	2	88
2022-06-17	18:46:59			61949	4	56
2022-06-17	18:46:59	61947				2
2022-06-17	18:46:59	61948				2
2022-06-17	18:46:59			61949	4	56
2022-06-17	18:46:59			61949	4	56
2022-06-17	18:46:59			61949	4	56
2022-06-17	18:46:59			61949	4	56
2022-06-17	18:46:59			61949	4	56
2022-06-17	18:47:00	61948				2
2022-06-17	18:47:01			61948	3	88
2022-06-17	18:47:01			61949	2	56
2022-06-17	18:47:02	61947				2
2022-06-17	18:47:02			61948	1	88
2022-06-17	18:47:02			61947	1	88
2022-06-17	18:47:02			61947	2	88
2022-06-17	18:47:02			61947	1	88
2022-06-17	18:47:02	61946				2
2022-06-17	18:47:03			61946	4	88
2022-06-17	18:47:03			61946	3	88
2022-06-17	18:47:03	61945				2
2022-06-17	18:47:03			61949	4	56
2022-06-17	18:47:03			61949	4	56
2022-06-17	18:47:03			61949	4	56
2022-06-17	18:47:03			61949	4	56
2022-06-17	18:47:03			61949	1	56
2022-06-17	18:47:03	61948				2
2022-06-17	18:47:03			61949	1	56
2022-06-17	18:47:03			61948	2	88
2022-06-17	18:47:03			61949	3	56
2022-06-17	18:47:03			61950	12	56
2022-06-17	18:47:03		61950			4
2022-06-17	18:47:03			61948	1	88
2022-06-17	18:47:03	61947				2
2022-06-17	18:47:04			61950	10	56
2022-06-17	18:47:04			61947	2	88
2022-06-17	18:47:04	61946				2
2022-06-17	18:47:04	61945				2
2022-06-17	18:47:04	61944	61948			6
2022-06-17	18:47:05	61945				2
2022-06-17	18:47:05	61946	61950			6
2022-06-17	18:47:05			61948	10	56
2022-06-17	18:47:05			61950	5	56
2022-06-17	18:47:05	61945	61948			6
2022-06-17	18:47:05		61947			4
2022-06-17	18:47:06			61945	3	88
2022-06-17	18:47:06			61947	1	56
2022-06-17	18:47:06	61944				2
2022-06-17	18:47:06			61945	1	88
2022-06-17	18:47:06			61944	2	88
2022-06-17	18:47:06		61946			4
2022-06-17	18:47:06		61947			4
2022-06-17	18:47:06			61946	1	56
2022-06-17	18:47:06			61947	1	56
2022-06-17	18:47:06	61945	61950			6
2022-06-17	18:47:07	61944				2
2022-06-17	18:47:07			61945	2	88
2022-06-17	18:47:07			61945	2	88
2022-06-17	18:47:07			61944	1	88
2022-06-17	18:47:07			61944	1	88
2022-06-17	18:47:07			61944	1	88
2022-06-17	18:47:07			61944	2	88
2022-06-17	18:47:07			61944	1	88
2022-06-17	18:47:07		61949			4
2022-06-17	18:47:09			61944	1	88
2022-06-17	18:47:09		61950			4
2022-06-17	18:47:09			61949	2	56
2022-06-17	18:47:09			61950	13	56
2022-06-17	18:47:09			61950	2	56
2022-06-17	18:47:09			61950	1	56
2022-06-17	18:47:10			61950	1	56
2022-06-17	18:47:10			61944	1	88
2022-06-17	18:47:11			61950	1	56
2022-06-17	18:47:11			61950	2	56
2022-06-17	18:47:11			61950	1	56
2022-06-17	18:47:12			61950	5	56
2022-06-17	18:47:12		61948			4
2022-06-17	18:47:12	61945				2
2022-06-17	18:47:12	61948	61950			6
2022-06-17	18:47:12			61948	1	56
2022-06-17	18:47:12			61950	10	56
2022-06-17	18:47:13			61950	2	56
2022-06-17	18:47:13		61949			4
2022-06-17	18:47:13	61946				2
2022-06-17	18:47:14			61948	2	88
2022-06-17	18:47:14	61952	61953			6
2022-06-17	18:47:14			61949	15	56
2022-06-17	18:47:14			61950	57	56
2022-06-17	18:47:14			61950	1	56
2022-06-17	18:47:14			61950	2	56
2022-06-17	18:47:15			61952	1	88
2022-06-17	18:47:15			61953	1	56
2022-06-17	18:47:15		61954			4
2022-06-17	18:47:15			61953	1	56
2022-06-17	18:47:15			61952	1	88
2022-06-17	18:47:16	61953				2
2022-06-17	18:47:16		61955			4
2022-06-17	18:47:16			61954	1	56
2022-06-17	18:47:16			61955	1	56
2022-06-17	18:47:16			61955	10	56
2022-06-17	18:47:16			61955	1	56
2022-06-17	18:47:16			61955	1	56
2022-06-17	18:47:16			61956	1	56
2022-06-17	18:47:16			61956	2	56
2022-06-17	18:47:16			61956	2	56
2022-06-17	18:47:16			61956	2	56
2022-06-17	18:47:16			61957	10	56
2022-06-17	18:47:16		61957			4
2022-06-17	18:47:16		61956			4
2022-06-17	18:47:16			61953	2	88
2022-06-17	18:47:16	61955				2
2022-06-17	18:47:16		61957			4
2022-06-17	18:47:16			61956	1	56
2022-06-17	18:47:18			61957	2	56
2022-06-17	18:47:18			61957	5	56
2022-06-17	18:47:19		61956			4
2022-06-17	18:47:19		61957			4
2022-06-17	18:47:19			61956	1	56
2022-06-17	18:47:19			61957	6	56
2022-06-17	18:47:19			61957	1	56
2022-06-17	18:47:20			61955	1	88
2022-06-17	18:47:20			61955	2	88
2022-06-17	18:47:20			61953	2	88
2022-06-17	18:47:20			61953	2	88
2022-06-17	18:47:20	61953				2
2022-06-17	18:47:20		61956			4
2022-06-17	18:47:20			61953	2	88
2022-06-17	18:47:20			61953	1	88
2022-06-17	18:47:20	61952				2
2022-06-17	18:47:21			61953	1	88
2022-06-17	18:47:21	61953				2
2022-06-17	18:47:21	61954				2
2022-06-17	18:47:21			61956	1	56
2022-06-17	18:47:21			61956	1	56
2022-06-17	18:47:21			61956	1	56
2022-06-17	18:47:21			61954	1	88
2022-06-17	18:47:22			61956	1	56
2022-06-17	18:47:22			61956	1	56
2022-06-17	18:47:23		61957			4
2022-06-17	18:47:23			61956	1	56
2022-06-17	18:47:23			61957	7	56
2022-06-17	18:47:23			61957	5	56
2022-06-17	18:47:23	61956				2
2022-06-17	18:47:25			61957	2	56
2022-06-17	18:47:25			61957	4	56
2022-06-17	18:47:25			61957	4	56
2022-06-17	18:47:25			61957	4	56
2022-06-17	18:47:25			61957	4	56
2022-06-17	18:47:25			61957	4	56
2022-06-17	18:47:25			61957	1	56
2022-06-17	18:47:25			61957	4	56
2022-06-17	18:47:25			61957	1	56
2022-06-17	18:47:25			61957	3	56
2022-06-17	18:47:25			61956	2	88
2022-06-17	18:47:25			61956	2	88
2022-06-17	18:47:25			61956	2	88
2022-06-17	18:47:25			61957	25	56
2022-06-17	18:47:25			61956	8	88
2022-06-17	18:47:25			61957	1	56
2022-06-17	18:47:26			61957	2	56
2022-06-17	18:47:26			61957	4	56
2022-06-17	18:47:27			61957	1	56
2022-06-17	18:47:28			61957	1	56
2022-06-17	18:47:28			61956	9	88
2022-06-17	18:47:28			61956	2	88
2022-06-17	18:47:28			61957	1	56
2022-06-17	18:47:28			61958	4	56
2022-06-17	18:47:28		61958			4
2022-06-17	18:47:28	61957				2
2022-06-17	18:47:29			61958	1	56
2022-06-17	18:47:30			61958	5	56
2022-06-17	18:47:30			61958	1	56
2022-06-17	18:47:30			61959	1	56
2022-06-17	18:47:30			61959	1	56
2022-06-17	18:47:30			61960	2	56
2022-06-17	18:47:30			61960	10	56
2022-06-17	18:47:30		61960			4
2022-06-17	18:47:30			61957	2	88
2022-06-17	18:47:30			61957	2	88
2022-06-17	18:47:30			61956	1	88
2022-06-17	18:47:30	61956				2
2022-06-17	18:47:30		61959			4
2022-06-17	18:47:30			61959	2	56
2022-06-17	18:47:31	61958	61960			6
2022-06-17	18:47:31			61958	2	88
2022-06-17	18:47:32			61960	1	56
2022-06-17	18:47:32			61960	3	56
2022-06-17	18:47:32			61960	1	56
2022-06-17	18:47:32			61958	2	88
2022-06-17	18:47:33		61959			4
2022-06-17	18:47:33			61959	1	56
2022-06-17	18:47:33		61960			4
2022-06-17	18:47:34			61958	1	88
2022-06-17	18:47:35			61960	1	56
2022-06-17	18:47:35		61959			4
2022-06-17	18:47:35			61958	1	88
2022-06-17	18:47:36			61959	1	56
2022-06-17	18:47:36	61959	61960			6
2022-06-17	18:47:36			61960	4	56
2022-06-17	18:47:37			61960	1	56
2022-06-17	18:47:37			61959	1	88
2022-06-17	18:47:37			61960	1	56
2022-06-17	18:47:37			61960	1	56
2022-06-17	18:47:38			61960	3	56
2022-06-17	18:47:38			61959	1	88
2022-06-17	18:47:38			61959	3	88
2022-06-17	18:47:39			61960	10	56
2022-06-17	18:47:39			61959	1	88
2022-06-17	18:47:39			61960	46	56
2022-06-17	18:47:39	61958				2
2022-06-17	18:47:39			61960	7	56
2022-06-17	18:47:39			61960	5	56
2022-06-17	18:47:39	61959				2
2022-06-17	18:47:40			61960	6	56
2022-06-17	18:47:40			61960	1	56
2022-06-17	18:47:40	61958				2
2022-06-17	18:47:40			61959	2	88
2022-06-17	18:47:40			61958	4	88
2022-06-17	18:47:40	61960	61962			6
2022-06-17	18:47:40			61960	1	56
2022-06-17	18:47:40			61960	6	56
2022-06-17	18:47:40			61960	1	56
2022-06-17	18:47:40	61961				2
2022-06-17	18:47:40		61964			4
2022-06-17	18:47:40			61962	1	56
2022-06-17	18:47:40			61964	3	56
2022-06-17	18:47:40			61964	2	56
2022-06-17	18:47:40			61964	3	56
2022-06-17	18:47:40			61964	8	56
2022-06-17	18:47:40			61964	14	56
2022-06-17	18:47:40	61960				2
2022-06-17	18:47:40			61961	2	88
2022-06-17	18:47:40	61961				2
2022-06-17	18:47:40			61964	1	56
2022-06-17	18:47:41			61964	1	56
2022-06-17	18:47:41			61961	1	88
2022-06-17	18:47:41			61964	1	56
2022-06-17	18:47:41			61964	9	56
2022-06-17	18:47:42			61964	3	56
2022-06-17	18:47:42			61964	1	56
2022-06-17	18:47:42			61961	1	88
2022-06-17	18:47:42		61965			4
2022-06-17	18:47:42			61965	2	56
2022-06-17	18:47:42	61962				2
2022-06-17	18:47:42	61961				2
2022-06-17	18:47:42			61962	2	88
2022-06-17	18:47:42			61961	1	88
2022-06-17	18:47:42			61961	6	88
2022-06-17	18:47:43	61963				2
2022-06-17	18:47:43		61966			4
2022-06-17	18:47:43			61966	1	56
2022-06-17	18:47:43			61963	1	88
2022-06-17	18:47:44			61963	1	88
2022-06-17	18:47:44	61962				2
2022-06-17	18:47:45		61965			4
2022-06-17	18:47:45		61966			4
2022-06-17	18:47:45			61965	2	56
2022-06-17	18:47:45			61966	2	56
2022-06-17	18:47:45			61966	9	56
2022-06-17	18:47:45	61963				2
2022-06-17	18:47:46			61963	1	88
2022-06-17	18:47:47			61963	1	88
2022-06-17	18:47:47			61966	9	56
2022-06-17	18:47:47	61961	61963			6
2022-06-17	18:47:47			61963	4	88
2022-06-17	18:47:47			61963	1	88
2022-06-17	18:47:47			61963	2	88
2022-06-17	18:47:47			61962	1	88
2022-06-17	18:47:47			61962	1	88
2022-06-17	18:47:47			61962	1	88
2022-06-17	18:47:47			61962	1	88
2022-06-17	18:47:47			61962	1	88
2022-06-17	18:47:47			61961	1	88
2022-06-17	18:47:47			61961	1	88
2022-06-17	18:47:47			61961	1	88
2022-06-17	18:47:48	61962				2
2022-06-17	18:47:50			61962	1	88
2022-06-17	18:47:50			61962	1	88
2022-06-17	18:47:50			61962	1	88
2022-06-17	18:47:50			61963	4	56
2022-06-17	18:47:50			61964	1	56
2022-06-17	18:47:50			61964	1	56
2022-06-17	18:47:50			61965	4	56
2022-06-17	18:47:50			61965	1	56
2022-06-17	18:47:50	61965	61966			6
2022-06-17	18:47:51			61966	1	56
2022-06-17	18:47:51			61966	3	56
2022-06-17	18:47:52			61966	5	56
2022-06-17	18:47:52			61966	3	56
2022-06-17	18:47:52			61966	1	56
2022-06-17	18:47:52			61966	1	56
2022-06-17	18:47:52		61967			4
2022-06-17	18:47:53			61965	7	88
2022-06-17	18:47:54			61967	1	56
2022-06-17	18:47:54			61967	3	56
2022-06-17	18:47:54			61965	1	88
2022-06-17	18:47:55	61962	61966			6
2022-06-17	18:47:55			61965	11	88
2022-06-17	18:47:55			61963	2	88
2022-06-17	18:47:55			61963	2	88
2022-06-17	18:47:55			61963	2	88
2022-06-17	18:47:55			61962	33	88
2022-06-17	18:47:55	61964				2
2022-06-17	18:47:55			61966	1	56
2022-06-17	18:47:55		61967			4
2022-06-17	18:47:55			61964	1	88
2022-06-17	18:47:56			61967	1	56
2022-06-17	18:47:56			61967	1	56
2022-06-17	18:47:56			61967	2	56
2022-06-17	18:47:56			61967	2	56
2022-06-17	18:47:56		61965			4
2022-06-17	18:47:56			61964	1	88
2022-06-17	18:47:56			61964	3	88
2022-06-17	18:47:57		61967			4
2022-06-17	18:47:57			61965	2	88
2022-06-17	18:47:57			61967	4	56
2022-06-17	18:47:57			61964	1	88
2022-06-17	18:47:57		61968			4
2022-06-17	18:47:57			61967	1	56
2022-06-17	18:47:57			61967	2	56
2022-06-17	18:47:57			61968	1	56
2022-06-17	18:47:57			61968	1	56
2022-06-17	18:47:58	61965				2
2022-06-17	18:47:58			61968	1	56
2022-06-17	18:47:58		61969			4
2022-06-17	18:47:58			61968	1	56
2022-06-17	18:47:58		61966			4
2022-06-17	18:47:59			61966	2	56
2022-06-17	18:47:59		61969			4
2022-06-17	18:47:59	61964				2
2022-06-17	18:47:59			61965	1	88
2022-06-17	18:47:59		61968			4
2022-06-17	18:47:59		61966			4
2022-06-17	18:48:00			61964	2	88
2022-06-17	18:48:00			61964	6	88
